course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,days_published
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,TRUE,50,13,3,25,All Levels,5.5,14/6/2016,Business Finance,1417
201942,"Bitcoins - Past, Present, Future",https://www.udemy.com/bitcoins-past-present-future/,TRUE,20,373,3,14,Beginner Level,1.5,23/4/2014,Business Finance,2200
355798,Learn Accounting by Specific Examples - Part 1,https://www.udemy.com/accounting1/,TRUE,50,306,0,5,All Levels,0.633333333,28/11/2014,Business Finance,1981
702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,TRUE,50,14,3,22,Beginner Level,1.5,16/1/2016,Business Finance,1567
425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,TRUE,20,51,2,10,Beginner Level,2,19/2/2015,Business Finance,1898
1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,TRUE,20,13,2,5,Intermediate Level,1,31/12/2016,Business Finance,1217
867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,FALSE,0,1318,7,27,All Levels,2,24/8/2016,Business Finance,1346
239268,Level 1 2014 CFA® Program – Equity Investments,https://www.udemy.com/cfa-equity/,TRUE,40,347,0,24,All Levels,4.5,30/1/2015,Business Finance,1918
361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,TRUE,30,274,1,21,All Levels,3.5,17/12/2014,Business Finance,1962
1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,TRUE,60,9,2,6,Intermediate Level,0.666666667,9/5/2017,Business Finance,1088
617976,Curso Completo del Mercado FOREX,https://www.udemy.com/curso-completo-del-mercado-forex/,TRUE,200,359,86,50,All Levels,5.5,18/11/2015,Business Finance,1626
196620,Como Investir em Ações para Iniciantes,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/,FALSE,0,6024,890,18,All Levels,1,11/4/2014,Business Finance,2212
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.udemy.com/forex-robots/,TRUE,130,315,49,41,All Levels,5,22/1/2016,Business Finance,1561
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,https://www.udemy.com/startforex/,TRUE,35,280,40,54,All Levels,4,10/11/2015,Business Finance,1634
53211,Matemática Financeira de um jeito fácil,https://www.udemy.com/matematica-financeira2/,TRUE,95,401,67,20,All Levels,1.5,23/7/2013,Business Finance,2474
212952,ビットコイン生態系｜既存通貨が主役をやめる日,https://www.udemy.com/bitcoin-ecosystem/,TRUE,20,701,55,16,Beginner Level,1.5,23/6/2014,Business Finance,2139
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,TRUE,90,57,11,23,Beginner Level,2,31/3/2017,Business Finance,1127
1016420,Введение в Финансовую Инженерию,https://www.udemy.com/quantfinance101/,TRUE,50,205,20,20,Beginner Level,5,20/11/2016,Business Finance,1258
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,TRUE,35,62,10,19,All Levels,1,25/4/2017,Business Finance,1102
881778,資産運用の基礎を学ぶファイナンス入門,https://www.udemy.com/jun-sakai-trading-course5/,TRUE,20,114,13,52,Beginner Level,4,7/7/2016,Business Finance,1394
173462,Aprende a invertir y deja que tu dinero trabaje para ti,https://www.udemy.com/aprende-a-invertir-y-deja-que-tu-dinero-trabaje-para-ti/,TRUE,145,789,68,95,All Levels,14,3/3/2014,Business Finance,2251
648174,Buchführung lernen leicht gemacht,https://www.udemy.com/buchfuehrung-lernen-leicht-gemacht/,TRUE,40,446,39,70,Beginner Level,5,13/6/2016,Business Finance,1418
517466,Day Trading: High ROI Day Trading ,https://www.udemy.com/day-trading-forex/,TRUE,150,17,2,51,Intermediate Level,6.5,29/7/2015,Business Finance,1738
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,TRUE,20,16,2,10,All Levels,1,22/9/2014,Business Finance,2048
177214,An Introduction to Management of Portfolios (MoP),https://www.udemy.com/an-introduction-to-management-of-portfolios-mop/,TRUE,20,117,15,6,Beginner Level,1.5,6/3/2014,Business Finance,2248
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,TRUE,20,147,4,5,All Levels,1,12/8/2013,Business Finance,2454
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,TRUE,20,7,2,18,All Levels,1,7/1/2016,Business Finance,1576
504620,Mortgage Acceleration,https://www.udemy.com/mortgage-acceleration/,TRUE,20,247,2,17,All Levels,1.5,21/8/2015,Business Finance,1715
98706,Stock Market for Beginners. Learn to trade,https://www.udemy.com/stock-market-for-dummies-learn-to-trade/,TRUE,35,143,15,42,All Levels,3.5,3/10/2013,Business Finance,2402
364428,CFA Corporate Finance Level 1 (Part 1),https://www.udemy.com/learn-cost-of-capital-of-business/,TRUE,180,621,1,107,All Levels,14.5,6/12/2014,Business Finance,1973
560472,Trading Tips from Hedge Fund Manager,https://www.udemy.com/trading-tips-from-hedge-fund-manager/,TRUE,50,6,2,32,All Levels,1,22/7/2015,Business Finance,1745
682986,Effective Debt Collection Strategies,https://www.udemy.com/effective-debt-collection/,TRUE,40,5,2,16,Intermediate Level,1.5,30/11/2015,Business Finance,1614
270844,IAS 1-Presentation of Financial Statements ,https://www.udemy.com/ias-1-presentation-of-financial-statements/,FALSE,0,2674,81,8,All Levels,1,3/10/2014,Business Finance,2037
507600,Stock Trading Strategies Using a D.A.R.T.,https://www.udemy.com/stock-trading-strategies-using-a-dart/,TRUE,20,227,3,5,All Levels,1,26/5/2015,Business Finance,1802
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.udemy.com/capital-structuring-decisions/,TRUE,125,4480,12,50,Intermediate Level,7,5/12/2014,Business Finance,1974
933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,TRUE,20,1329,12,33,All Levels,5,5/2/2017,Business Finance,1181
1090408,Learn How to Trade Binary Options Professionally,https://www.udemy.com/freebinaryoptions/,FALSE,0,5144,169,7,All Levels,1,3/2/2017,Business Finance,1183
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,https://www.udemy.com/small-cap-stocks/,TRUE,50,2635,13,29,Beginner Level,2,8/2/2016,Business Finance,1544
544176,Trading strategies with common sense technical analysis,https://www.udemy.com/trading-strategies-with-common-sense-technical-analysis/,TRUE,75,1750,71,29,All Levels,3,19/7/2015,Business Finance,1748
392478,Startup Business: How To Raise Seed Capital,https://www.udemy.com/startup-finance-small-business-loans-and-grants/,TRUE,95,3360,12,34,All Levels,3,15/3/2015,Business Finance,1874
613422,Business Economics - Basics (College Level),https://www.udemy.com/business-economics-basics/,TRUE,50,3425,10,50,All Levels,4,16/9/2015,Business Finance,1689
316750,Technical Analysis 101: Master the Basics of Trading,https://www.udemy.com/master-the-basics-of-trading-through-support-and-resistance/,TRUE,95,2688,61,50,All Levels,2,13/5/2015,Business Finance,1815
884658,Investing in Stocks? Master The Art of Covered Calls Selling,https://www.udemy.com/dont-leave-money-on-the-table-sell-covered-calls/,TRUE,80,1095,17,35,All Levels,3,28/7/2016,Business Finance,1373
735550,How to Trade Binary Options Effectively – All Levels,https://www.udemy.com/trade-binary-options/,TRUE,195,1680,39,17,All Levels,1,27/1/2016,Business Finance,1556
770486,Stock Market: The Zero Risk Way of Investing,https://www.udemy.com/stock-market-zero-risk-investing/,TRUE,25,2046,14,8,Beginner Level,0.633333333,18/3/2016,Business Finance,1505
543212,Forex Trading using professional indicators by TOP traders,https://www.udemy.com/forex-trading-using-professional-indicators-by-top-traders/,TRUE,200,1699,40,28,All Levels,3.5,7/7/2015,Business Finance,1760
804298,Corporate Finance 101: Equity Valuation,https://www.udemy.com/corp-fin-101-equity-valuation/,TRUE,50,1071,14,50,All Levels,6,29/3/2016,Business Finance,1494
707054,Trading Strategies: Find The Trading Strategy That Fits You,https://www.udemy.com/trading-strategies-find-the-trading-strategy-that-fits-you/,TRUE,20,1037,3,12,All Levels,2,29/12/2015,Business Finance,1585
964828,Forex Trading - Learn An Effective Forex Trading Strategy,https://www.udemy.com/forex-trading-strategy-technical-analysis/,TRUE,95,223,34,16,All Levels,1.5,14/12/2016,Business Finance,1234
298522,Navigate the 10-K and Other Financial Reports,https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/,TRUE,40,653,55,20,All Levels,2.5,8/11/2014,Business Finance,2001
1196728,From 0 to 1: Investments and Portfolio Theory,https://www.udemy.com/from-0-to-1-investments-and-portfolio-theory/,TRUE,50,230,0,22,Beginner Level,4.5,1/5/2017,Business Finance,1096
255170,Bitcoin - The Complete Guide,https://www.udemy.com/bitcoin-the-complete-guide/,TRUE,20,2281,12,24,All Levels,5.5,4/7/2014,Business Finance,2128
40670,Professional Trader's Mindset - Complete Forex Course,https://www.udemy.com/professional-trader-mindset/,TRUE,50,4702,17,6,All Levels,1,7/6/2013,Business Finance,2520
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.udemy.com/bitcoin-peer-investing/,TRUE,25,366,45,41,All Levels,2.5,24/1/2016,Business Finance,1559
240256,Forex Breakout Profits: The Definitive Guide,https://www.udemy.com/forex-breakout-profits-the-definitive-guide/,TRUE,25,521,60,27,All Levels,2.5,30/11/2014,Business Finance,1979
931626,Learn to Trade With Fibonacci Tools,https://www.udemy.com/learn-to-trade-with-fibonacci-tools/,TRUE,30,252,45,30,Intermediate Level,4,17/8/2016,Business Finance,1353
663022,"Investing Internationally into Real Estate, Stocks and Bonds",https://www.udemy.com/investing-internationally-into-real-estate-stocks-and-bonds/,TRUE,200,1101,14,37,All Levels,2,27/1/2016,Business Finance,1556
1196816,From 0 to 1: Bond Theory and Valuation,https://www.udemy.com/from-0-to-1-bond-theory-and-valuation/,TRUE,50,223,2,29,Beginner Level,4,2/5/2017,Business Finance,1095
202290,Stock Market Mastery,https://www.udemy.com/stockmarketmastery/,TRUE,20,135,2,25,All Levels,7.5,8/6/2014,Business Finance,2154
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,TRUE,20,23,7,6,All Levels,0.466666667,7/12/2015,Business Finance,1607
560218,Introduction to Financial Statements,https://www.udemy.com/introduction-to-financial-statements/,TRUE,40,112,1,14,Beginner Level,1.5,16/8/2015,Business Finance,1720
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",https://www.udemy.com/ias-8-accounting-policies-changes-in-accounting-estimates/,FALSE,0,2122,30,15,All Levels,2.5,3/10/2014,Business Finance,2037
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.udemy.com/cfa-level1-fra/,TRUE,50,152,2,102,All Levels,10,26/2/2015,Business Finance,1891
382824,Investment Banking Operations : Securities Trade Life Cycle,https://www.udemy.com/investment-banking-operations-securities-trade-life-cycle/,TRUE,30,267,9,10,All Levels,2,2/1/2015,Business Finance,1946
73046,CFA Level I Foundation Course: Introduction to Quants,https://www.udemy.com/cfa-foundation-quants/,TRUE,50,155,4,11,Beginner Level,5,5/8/2013,Business Finance,2461
73860,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,TRUE,50,87,25,113,All Levels,24,26/10/2013,Business Finance,2379
191588,IAS 10 - Events After Reporting Date,https://www.udemy.com/ias-10-events-after-reporting-date/,FALSE,0,2146,35,8,All Levels,1,7/5/2014,Business Finance,2186
665866,Investment Portfolio Analysis with Excel,https://www.udemy.com/investment-portfolio-analysis-with-excel/,TRUE,50,154,7,39,All Levels,9,12/11/2015,Business Finance,1632
73068,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,FALSE,0,4248,66,6,Beginner Level,1,12/8/2013,Business Finance,2454
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,https://www.udemy.com/apnacourse-cfa-1-fra/,TRUE,30,517,5,17,Beginner Level,14.5,30/6/2014,Business Finance,2132
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/,TRUE,35,2638,140,12,All Levels,1,13/2/2016,Business Finance,1539
874312,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,TRUE,25,2914,11,5,All Levels,0.616666667,13/6/2016,Business Finance,1418
373716,Forex Basics (Professional Course Level),https://www.udemy.com/basics-of-international-finance/,TRUE,20,6050,34,25,All Levels,1.5,19/12/2014,Business Finance,1960
1275790,Advanced Butterfly Spreads for Options Income Strategies,https://www.udemy.com/advanced-butterfly-spread-option-strategies/,TRUE,60,16,1,8,Expert Level,1,4/7/2017,Business Finance,1032
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,https://www.udemy.com/the-holy-grail-of-auto-trading-revealed/,TRUE,50,3917,45,7,All Levels,1,3/5/2016,Business Finance,1459
1131122,IPO Fundamentals,https://www.udemy.com/ipo-fundamentals-basics-definition-tutorial/,TRUE,20,1122,13,6,Beginner Level,1,2/3/2017,Business Finance,1156
595258,Finance for Non-Finance: Learn Quick and Easy,https://www.udemy.com/finance-for-non-financials-make-profitable-decisions/,TRUE,20,4158,51,30,Beginner Level,2.5,25/2/2016,Business Finance,1527
1269590,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,TRUE,40,1252,2,6,Intermediate Level,0.533333333,29/6/2017,Business Finance,1037
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,https://www.udemy.com/measures_of_dispersion/,TRUE,20,5108,9,13,All Levels,1,14/9/2015,Business Finance,1691
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/,TRUE,45,2981,23,17,Beginner Level,1,9/10/2016,Business Finance,1300
1119920,Financial Ratios Using Excel,https://www.udemy.com/financialratios/,TRUE,100,1223,14,29,Beginner Level,1,7/3/2017,Business Finance,1151
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,https://www.udemy.com/penny-stock-trading-analyzing-the-most-profitable-stocks/,TRUE,50,7750,58,15,All Levels,1.5,17/7/2014,Business Finance,2115
207166,How to Copy the Best Traders on Etoro,https://www.udemy.com/how-to-copy-the-best-traders-on-etoro/,TRUE,90,564,9,41,All Levels,3.5,1/5/2014,Business Finance,2192
390472,How To Set Up A Limited Company In The UK,https://www.udemy.com/how-to-set-up-a-limited-company-in-the-uk/,FALSE,0,2075,69,11,Beginner Level,0.733333333,20/4/2015,Business Finance,1838
575476,Forex trading made simple,https://www.udemy.com/forex-mentor-online-school/,TRUE,100,45,4,31,All Levels,1.5,25/9/2015,Business Finance,1680
460652,Financial and Business Simulation with Microsoft Excel,https://www.udemy.com/simulation/,TRUE,20,44,5,8,Expert Level,0.516666667,29/3/2015,Business Finance,1860
157336,10.  Bonds and Bond Pricing,https://www.udemy.com/bonds-and-bond-pricing/,TRUE,20,308,4,10,All Levels,1,11/2/2014,Business Finance,2271
65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/,TRUE,50,55,5,22,All Levels,12.5,23/7/2013,Business Finance,2474
987682,Stocks: Quick Method to get started Investing,https://www.udemy.com/quick-method-investing/,FALSE,0,718,13,7,Beginner Level,1,18/5/2017,Business Finance,1079
835212,The Fundamentals Of Finance For Non-Finance Professionals,https://www.udemy.com/finance-for-nonfinance/,TRUE,40,206,3,7,All Levels,1.5,18/5/2016,Business Finance,1444
882276,Forex - Top Equity Management Strategy,https://www.udemy.com/forex-millionaire-money-management-strategy/,TRUE,20,18,4,13,All Levels,0.583333333,20/6/2016,Business Finance,1411
971110,The Truths about (in)secure Retirement,https://www.udemy.com/retirement-planning-calculator/,TRUE,200,86,6,32,Intermediate Level,4.5,3/10/2016,Business Finance,1306
414744,Learn How to File Taxes for Uber and Lyft Drivers,https://www.udemy.com/learn-how-to-file-taxes-from-uber-lyft/,TRUE,40,294,5,25,All Levels,2,12/2/2015,Business Finance,1905
